,Body,Passengers,Interior,Exterior,Wheels,Tires,Fuel,Basic,Powertrain,Engine,Horsepower,Transmission,Stock,VIN,Year,Make Model,Mileage,Highway,City,Price,Brand,Model,Liters,Cylinder,HP,TransType
"https://www.carvana.com/search/2000219374/2017-nissan-sv-sport-utility-4d-?sri=22309447-8b76-461b-8f0f-62f01561d4a0
",Wagon,5.0,Magnetic Black,Almond,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 40 mos. 15,900 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000219374,KNMAT2MV5HP582208,2017,Nissan Rogue,43897,32,25,16300,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000219930/2017-chevrolet-premier-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Red Hot,Jet Black,17 Alloy wheels,205-50,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 33 mos. 13,500 mi. left",Ecotec 1.4L Turbo I4,138 hp / 148 ft-lbs. torque,"Automatic, 6-Spd",2000219930,1G1JF5SB3H4123299,2017,Chevrolet Sonic,46262,36,27,11900,Chevrolet,Sonic,Ecotec,1.4L Turbo I4,138,auto
"https://www.carvana.com/search/2000220035/2017-subaru-2.5i-premium-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Lapis Blue Pearl,Warm Ivory,17 Alloy wheels,225-55,Gas,"36 mo. / 36,000 mi.; 5 mos. 17,800 mi. left","60 mo. / 60,000 mi.; 29 mos. 41,800 mi. left",2.5L H4,175 hp / 174 ft-lbs. torque,"Auto, CVT w/Manual Mode",2000220035,4S3BNAC61H3011518,2017,Subaru Legacy,17945,34,25,18700,Subaru,Legacy,2.5L,H4,175,manual
"https://www.carvana.com/search/2000215519/2017-mazda-touring-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Machine Gray Metallic,BLACK,19 Alloy wheels,215-45,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 34 mos. 20,500 mi. left",SKYACTIV-G 2.0L I4,155 hp / 150 ft-lbs. torque,"Auto, 6-Spd SKYACTIV-Drv",2000215519,3MZBN1V76HM111289,2017,Mazda MAZDA3,39214,37,28,15000,Mazda,MAZDA3,SKYACTIV-G,2.0L I4,155,auto
"https://www.carvana.com/search/2000219012/2015-nissan-sv-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Titanium,Marble Gray,16 Steel with hub caps,205-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 21 mos. 43,000 mi. left",1.8L I4,130 hp / 128 ft-lbs. torque,"Automatic, CVT w/Xtronic",2000219012,3N1AB7AP0FL685716,2015,Nissan Sentra,16748,39,29,12500,Nissan,Sentra,1.8L,I4,130,auto
"https://www.carvana.com/search/2000202157/2016-infiniti-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Wagon,5.0,Majestic White,Graphite,18 Alloy wheels,225-55,Gas,"48 mo. / 60,000 mi.; 11 mos. 29,700 mi. left","72 mo. / 70,000 mi.; 35 mos. 39,700 mi. left",3.7L V6,325 hp / 267 ft-lbs. torque,"Auto, 7-Spd Rev Matching",2000202157,JN1BJ0RP7GM231974,2016,INFINITI QX50,30083,24,17,23500,INFINITI,QX50,3.7L,V6,325,auto
"https://www.carvana.com/search/2000221108/2015-buick-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",SUV,5.0,WHITE,Titanium,18 Alloy wheels,215-55,Gas,"48 mo. / 50,000 mi.; 11 mos. 23,200 mi. left","72 mo. / 70,000 mi.; 35 mos. 43,200 mi. left",Ecotec 1.4L Turbo I4,138 hp / 148 ft-lbs. torque,"Automatic, 6-Spd w/Overdrive",2000221108,KL4CJESBXFB265571,2015,Buick Encore,26574,30,23,15500,Buick,Encore,Ecotec,1.4L Turbo I4,138,auto
"https://www.carvana.com/search/2000212769/2017-dodge-daytona-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Yellow Jacket Clear Coat,Black/Brazen Gold,20 Alloy wheels,245-45,Gas,"36 mo. / 36,000 mi.; 11 mos. 21,300 mi. left","60 mo. / 60,000 mi.; 35 mos. 45,300 mi. left",HEMI 5.7L V8,370 hp / 395 ft-lbs. torque,"Auto, 8-Spd w/AutoStk",2000212769,2C3CDXCT8HH542264,2017,Dodge Charger,14408,25,16,32700,Dodge,Charger,HEMI,5.7L V8,370,auto
"https://www.carvana.com/search/2000218852/2017-jeep-laredo-e-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",SUV,5.0,WHITE,BLACK,17 Alloy wheels,245-70,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 40 mos. 17,300 mi. left",3.6L V6,295 hp / 260 ft-lbs. torque,"Automatic, 8-Spd",2000218852,1C4RJEAG7HC943655,2017,Jeep Grand Cherokee,42465,26,19,20700,Jeep,Grand Cherokee,3.6L,V6,295,auto
"https://www.carvana.com/search/2000220628/2017-dodge-rt-coupe-2d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Coupe,5.0,Octane Red Pearl Coat,Black,20 Alloy wheels,245-45,Gas,"36 mo. / 36,000 mi.; 16 mos. 1,800 mi. left","60 mo. / 60,000 mi.; 40 mos. 25,800 mi. left",HEMI 5.7L V8,375 hp / 410 ft-lbs. torque,"Automatic, 8-Spd",2000220628,2C3CDZBT2HH659206,2017,Dodge Challenger,33950,25,16,22900,Dodge,Challenger,HEMI,5.7L V8,375,auto
"https://www.carvana.com/search/2000218881/2017-nissan-sv-2017.5-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Wagon,5.0,Brilliant Silver,Charcoal,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 40 mos. 13,800 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000218881,KNMAT2MV9HP582907,2017,Nissan Rogue,45928,32,25,16100,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000221841/2015-bmw-328i-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,SILVER,BLACK,17 Alloy wheels,225-50,Gas,"48 mo. / 50,000 mi.; Expired","48 mo. / 50,000 mi.; Expired",2.0L Turbo I4,240 hp / 255 ft-lbs. torque,"Auto, 8-Spd Steptronic",2000221841,WBA3A5C56FP604146,2015,BMW 3 Series,35652,35,23,19300,BMW,3 Series,2.0L,Turbo I4,240,auto
"https://www.carvana.com/search/2000208352/2017-buick-leather-group-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Graphite Gray Metallic,BLACK,18 Alloy wheels,235-45,Gas,"48 mo. / 50,000 mi.; 19 mos. 9,500 mi. left","72 mo. / 70,000 mi.; 43 mos. 29,500 mi. left",Ecotec 2.4L I4,180 hp / 171 ft-lbs. torque,"Auto, 6-Spd w/Shft Ctrl",2000208352,1G4PS5SK2H4113243,2017,Buick Verano,40230,31,21,15000,Buick,Verano,Ecotec,2.4L I4,180,auto
"https://www.carvana.com/search/2000219184/2017-chevrolet-premier-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",SUV,5.0,GRAY,Jet Black,16 Alloy wheels,325-55,Gas,"36 mo. / 36,000 mi.; 11 mos. 22,000 mi. left","60 mo. / 60,000 mi.; 35 mos. 46,000 mi. left",Ecotec 2.4L I4,182 hp / 172 ft-lbs. torque,"Auto, 6-Spd w/OD",2000219184,2GNALDEK8H1552723,2017,Chevrolet Equinox,13748,32,22,21100,Chevrolet,Equinox,Ecotec,2.4L I4,182,auto
"https://www.carvana.com/search/2000222409/2017-hyundai-se-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Ironman Silver,Gray,14 Steel with hub caps,175-70,Gas,"60 mo. / 60,000 mi.; 31 mos. 16,400 mi. left","60 mo. / 60,000 mi.; 31 mos. 16,400 mi. left",1.6L I4,137 hp / 123 ft-lbs. torque,"Auto, 6-Spd w/Overdrive",2000222409,KMHCT4AE8HU171729,2017,Hyundai Accent,43387,36,26,10800,Hyundai,Accent,1.6L,I4,137,auto
"https://www.carvana.com/search/2000219538/2017-toyota-le-minivan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Minivan,5.0,Super White,Ash,17 Alloy wheels,235-60,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 33 mos. 14,600 mi. left",3.5L V6,296 hp / 263 ft-lbs. torque,"Auto, 8-Spd w/Direct Shft",2000219538,5TDKZ3DC4HS799620,2017,Toyota Sienna,45175,27,19,21700,Toyota,Sienna,3.5L,V6,296,auto
"https://www.carvana.com/search/2000218866/2017-nissan-sv-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Wagon,5.0,Palatial Ruby,Charcoal,17 Alloy wheels,255-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 40 mos. 14,500 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000218866,JN8AT2MV3HW270561,2017,Nissan Rogue,45289,32,25,16700,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000218765/2016-kia-lx-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",SUV,5.0,Mineral Silver,Alpine Gray,17 Alloy wheels,225-60,Gas,"60 mo. / 60,000 mi.; 23 mos. 40,600 mi. left","60 mo. / 60,000 mi.; 23 mos. 40,600 mi. left",2.4L I4,182 hp / 177 ft-lbs. torque,"Auto, 6-Spd H-Matic",2000218765,KNDPBCAC7G7853578,2016,Kia Sportage,19165,26,19,16800,Kia,Sportage,2.4L,I4,182,auto
"https://www.carvana.com/search/2000221978/2017-nissan-2.5-sv-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Brilliant Silver,Charcoal,17 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 38 mos. 15,100 mi. left",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000221978,1N4AL3AP6HC236189,2017,Nissan Altima,44632,39,27,14900,Nissan,Altima,2.5L,I4,182,auto
"https://www.carvana.com/search/2000218572/2017-nissan-sv-2017.5-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Wagon,5.0,Gun Metallic,Charcoal,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 39 mos. 17,300 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000218572,KNMAT2MV4HP580997,2017,Nissan Rogue,42497,32,25,16800,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000218876/2017-nissan-sv-2017.5-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Wagon,5.0,Midnight Jade,Charcoal,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; 16 mos. 3,000 mi. left","60 mo. / 60,000 mi.; 40 mos. 27,000 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000218876,KNMAT2MVXHP581846,2017,Nissan Rogue,32751,32,25,17700,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000220099/2017-nissan-sv-sport-utility-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Wagon,5.0,Gun Metallic,Charcoal,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 39 mos. 8,500 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000220099,KNMAT2MV3HP580845,2017,Nissan Rogue,51273,32,25,16400,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000218354/2017-mercedes-benz-c-300-4matic-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Lunar Blue Metallic,Silk Beige/Black,17 Alloy wheels,225-50,Gas,"48 mo. / 50,000 mi.; 28 mos. 40,100 mi. left","48 mo. / 50,000 mi.; 28 mos. 40,100 mi. left",2.0L Turbo I4,241 hp / 273 ft-lbs. torque,"Auto, 7-Spd 7G-Tronic +",2000218354,55SWF4KB3HU214894,2017,Mercedes-Benz C-Class,9679,31,24,30200,Mercedes-Benz,C-Class,2.0L,Turbo I4,241,auto
"https://www.carvana.com/search/2000220242/2015-nissan-sr-sedan-4d-?sri=79bc72a8-e1cc-4054-9f7f-d9bd1086c6db
",Sedan,5.0,Super Black,Charcoal,17 Alloy wheels,205-50,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 23 mos. 31,700 mi. left",1.8L I4,130 hp / 128 ft-lbs. torque,"Automatic, CVT w/Xtronic",2000220242,3N1AB7AP3FY237697,2015,Nissan Sentra,28091,39,29,13300,Nissan,Sentra,1.8L,I4,130,auto
"https://www.carvana.com/search/2000225786/2017-chevrolet-lt-sport-utility-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",SUV,7.0,BLACK,BLACK,18 Alloy wheels,255-65,Gas,"36 mo. / 36,000 mi.; 16 mos. 2,500 mi. left","60 mo. / 60,000 mi.; 40 mos. 26,500 mi. left",3.6L V6,281 hp / 266 ft-lbs. torque,"Automatic, 6-Spd",2000225786,1GNKRHKD1HJ145851,2017,Chevrolet Traverse,33250,24,17,23800,Chevrolet,Traverse,3.6L,V6,281,auto
"https://www.carvana.com/search/2000224722/2016-hyundai-se-sedan-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Sedan,5.0,BLUE,Beige,16 Alloy wheels,205-55,Gas,"60 mo. / 60,000 mi.; 21 mos. 19,400 mi. left","60 mo. / 60,000 mi.; 21 mos. 19,400 mi. left",1.8L I4,145 hp / 130 ft-lbs. torque,"Auto, 6-Spd Shiftronic",2000224722,5NPDH4AE8GH753655,2016,Hyundai Elantra,40353,38,28,11900,Hyundai,Elantra,1.8L,I4,145,auto
"https://www.carvana.com/search/2000219025/2017-nissan-2.5-sr-sedan-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Sedan,5.0,Brilliant Silver,Charcoal,18 Alloy wheels,235-45,Gas,"36 mo. / 36,000 mi.; 14 mos. 400 mi. left","60 mo. / 60,000 mi.; 38 mos. 24,400 mi. left",2.5L I4,182 hp / 180 ft-lbs. torque,"Automatic, Xtronic CVT",2000219025,1N4AL3AP6HC165365,2017,Nissan Altima,35352,39,27,15300,Nissan,Altima,2.5L,I4,182,auto
"https://www.carvana.com/search/2000227189/2015-chevrolet-1lt-sedan-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Sedan,5.0,Silver Ice Metallic,OTHER,16 Alloy wheels,215-60,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 14 mos. 71,200 mi. left",Ecotec 1.4L Turbo I4,138 hp / 148 ft-lbs. torque,"Auto, 6-Spd Overdrive",2000227189,1G1PC5SB7F7248045,2015,Chevrolet Cruze,28549,38,26,12100,Chevrolet,Cruze,Ecotec,1.4L Turbo I4,138,auto
"https://www.carvana.com/search/2000227148/2015-nissan-sl-sport-utility-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Wagon,5.0,Pearl White,Black,17 Alloy wheels,215-55,Gas,"36 mo. / 36,000 mi.; 3 mos. 29,800 mi. left","60 mo. / 60,000 mi.; 27 mos. 53,800 mi. left",1.6L Turbo I4,188 hp / 177 ft-lbs. torque,"Automatic, CVT w/Xtronic",2000227148,JN8AF5MR3FT513330,2015,Nissan JUKE,5985,32,28,18800,Nissan,JUKE,1.6L,Turbo I4,188,auto
"https://www.carvana.com/search/2000227147/2017-kia-ex-sport-utility-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",SUV,5.0,Hyper Red,Black,18 Alloy wheels,225-55,Gas,"60 mo. / 60,000 mi.; 43 mos. 42,300 mi. left","60 mo. / 60,000 mi.; 43 mos. 42,300 mi. left",2.4L I4,181 hp / 175 ft-lbs. torque,"Auto, 6-Spd OD Sptmatc",2000227147,KNDPN3AC3H7281966,2017,Kia Sportage,17497,29,22,20800,Kia,Sportage,2.4L,I4,181,auto
"https://www.carvana.com/search/2000227137/2015-buick-premium-sport-utility-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",SUV,5.0,Quicksilver Metallic,Titanium,18 Alloy wheels,215-55,Gas,"48 mo. / 50,000 mi.; 8 mos. 19,900 mi. left","72 mo. / 70,000 mi.; 32 mos. 39,900 mi. left",Ecotec 1.4L Turbo I4,138 hp / 148 ft-lbs. torque,"Automatic, 6-Spd w/Overdrive",2000227137,KL4CJDSB7FB245370,2015,Buick Encore,29824,33,25,16300,Buick,Encore,Ecotec,1.4L Turbo I4,138,auto
"https://www.carvana.com/search/2000227035/2015-infiniti-s-3.7-sedan-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Sedan,5.0,Moonlight White,Graphite,19 Alloy wheels,245-40,Gas,"48 mo. / 60,000 mi.; 9 mos. 25,200 mi. left","72 mo. / 70,000 mi.; 33 mos. 35,200 mi. left",3.7L V6,328 hp / 269 ft-lbs. torque,"Auto, 7-Spd Rev Match",2000227035,JN1BV7AP8FM350186,2015,INFINITI Q50,34581,29,20,23200,INFINITI,Q50,3.7L,V6,328,auto
"https://www.carvana.com/search/2000227058/2016-kia-ex-sedan-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Sedan,5.0,Graphite Steel,Black,17 Alloy wheels,215-45,Gas,"60 mo. / 60,000 mi.; 24 mos. 23,900 mi. left","60 mo. / 60,000 mi.; 24 mos. 23,900 mi. left",2.0L I4,173 hp / 154 ft-lbs. torque,"Auto, 6-Spd w/Sportmatic & Active ECO System",2000227058,KNAFZ4A88G5491357,2016,Kia Forte,35810,35,24,14000,Kia,Forte,2.0L,I4,173,auto
"https://www.carvana.com/search/2000226823/2016-mazda-touring-sport-utility-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",SUV,5.0,Jet Black Mica,Black,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; 5 mos. 8,900 mi. left","60 mo. / 60,000 mi.; 29 mos. 32,900 mi. left",SKYACTIV-G 2.5L I4,184 hp / 185 ft-lbs. torque,"Auto, 6-Spd Manual Spt",2000226823,JM3KE2CY3G0813745,2016,Mazda CX-5,26806,33,26,18700,Mazda,CX-5,SKYACTIV-G,2.5L I4,184,manual
"https://www.carvana.com/search/2000224489/2018-hyundai-sport-utility-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",SUV,5.0,Serrano Red,Beige,17 Alloy wheels,235-65,Gas,"60 mo. / 60,000 mi.; 46 mos. 41,800 mi. left","60 mo. / 60,000 mi.; 46 mos. 41,800 mi. left",Theta II 2.4L I4,185 hp / 178 ft-lbs. torque,"Automatic, 6-Spd w/Shiftronic",2000224489,5XYZT3LB9JG552962,2018,Hyundai Santa Fe Sport,17941,27,21,18700,Hyundai,Santa Fe Sport,Theta,II 2.4L I4,185,auto
"https://www.carvana.com/search/2000224378/2016-lexus-es-350-sedan-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Sedan,5.0,Obsidian,Parchment w/Birds-Eye Maple Trim,17 Alloy wheels,215-55,Gas,"48 mo. / 50,000 mi.; 12 mos. 29,300 mi. left","72 mo. / 70,000 mi.; 36 mos. 49,300 mi. left",3.5L V6,268 hp / 248 ft-lbs. torque,"Auto, 6-Spd Seq Shft",2000224378,58ABK1GG2GU005932,2016,Lexus ES,20445,31,21,26900,Lexus,ES,3.5L,V6,268,auto
"https://www.carvana.com/search/2000226664/2015-hyundai-eco-sedan-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Sedan,5.0,Shale Gray Metallic,Beige,16 Alloy wheels,205-65,Gas,"60 mo. / 60,000 mi.; 22 mos. 38,100 mi. left","60 mo. / 60,000 mi.; 22 mos. 38,100 mi. left",1.6L Twin Turbo I4,177 hp / 195 ft-lbs. torque,"Auto, 7-Spd EcoShift",2000226664,5NPE24AA9FH144057,2015,Hyundai Sonata,21633,38,28,14200,Hyundai,Sonata,1.6L,Twin Turbo I4,177,auto
"https://www.carvana.com/search/2000226647/2016-cadillac-2.0l-turbo-luxury-sedan-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Sedan,5.0,Phantom Gray Metallic,Jet Black with Jet Black Accents,18 Alloy wheels,225-40,Gas,"48 mo. / 50,000 mi.; 20 mos. 13,600 mi. left","72 mo. / 70,000 mi.; 44 mos. 33,600 mi. left",2.0L Turbo I4,272 hp / 295 ft-lbs. torque,"Automatic, 8-Spd",2000226647,1G6AH5RX3G0197995,2016,Cadillac ATS,36145,28,20,21700,Cadillac,ATS,2.0L,Turbo I4,272,auto
"https://www.carvana.com/search/2000226384/2016-mini-cooper-hatchback-2d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",Hatchback,5.0,Blazing Red Metallic,Black Pearl,16 Alloy wheels,195-55,Gas,"48 mo. / 50,000 mi.; 12 mos. 32,600 mi. left","48 mo. / 50,000 mi.; 12 mos. 32,600 mi. left",1.5L Turbo I3,134 hp / 162 ft-lbs. torque,"Auto, 6-Spd Steptronic",2000226384,WMWXP5C5XG3B76318,2016,MINI Hardtop 2 Door,17177,37,27,18000,MINI,Hardtop 2 Door,1.5L,Turbo I3,134,auto
"https://www.carvana.com/search/2000226218/2015-chevrolet-ltz-sport-utility-4d-?sri=f2a3c4d9-4443-4013-b736-032faa223f68
",SUV,6.0,White,Light Titanium/Dark Titanium,20 Alloy wheels,255-55,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 100,000 mi.; 12 mos. 32,400 mi. left",3.6L V6,288 hp / 270 ft-lbs. torque,"Automatic, 6-Spd",2000226218,1GNKVJKD2FJ266887,2015,Chevrolet Traverse,67372,23,16,22500,Chevrolet,Traverse,3.6L,V6,288,auto
"https://www.carvana.com/search/2000221937/2017-nissan-sv-2017.5-sport-utility-4d-?sri=edf6d619-ee8f-4e2d-9468-d4d12d3d25df
",Wagon,5.0,Magnetic Black,Almond,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; 15 mos. 1,900 mi. left","60 mo. / 60,000 mi.; 39 mos. 25,900 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000221937,KNMAT2MV8HP579805,2017,Nissan Rogue,33838,32,25,17500,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000220845/2016-hyundai-sport-suv-4d-?sri=edf6d619-ee8f-4e2d-9468-d4d12d3d25df
",SUV,5.0,Black Noir Pearl,Black,19 Alloy wheels,245-45,Gas,"60 mo. / 60,000 mi.; 24 mos. 33,100 mi. left","60 mo. / 60,000 mi.; 24 mos. 33,100 mi. left",1.6L Turbo I4,175 hp / 195 ft-lbs. torque,"Auto, 7-Spd EcoShift",2000220845,KM8J3CA2XGU152508,2016,Hyundai Tucson,26655,28,24,18000,Hyundai,Tucson,1.6L,Turbo I4,175,auto
"https://www.carvana.com/search/2000219794/2015-volkswagen-tdi-sel-premium-sedan-4d-?sri=edf6d619-ee8f-4e2d-9468-d4d12d3d25df
",Sedan,5.0,SILVER,BLACK,18 Alloy wheels,235-45,Diesel,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 15 mos. 30,500 mi. left",2.0L Diesel Turbo I4,150 hp / 236 ft-lbs. torque,Auto 6-Spd DSG Tptrnc Spt,2000219794,1VWCV7A33FC070421,2015,Volkswagen Passat,29208,42,30,16600,Volkswagen,Passat,2.0L,Diesel Turbo I4,150,auto
"https://www.carvana.com/search/2000226938/2016-kia-wagon-4d-?sri=edf6d619-ee8f-4e2d-9468-d4d12d3d25df
",Wagon,5.0,Bright Silver,BLACK,17 Alloy wheels,215-55,Gas,"60 mo. / 60,000 mi.; 23 mos. 19,900 mi. left","60 mo. / 60,000 mi.; 23 mos. 19,900 mi. left",2.0L I4,164 hp / 151 ft-lbs. torque,"Auto, 6-Spd Sportmatic",2000226938,KNDJP3A5XG7845578,2016,Kia Soul,39807,31,24,13600,Kia,Soul,2.0L,I4,164,auto
"https://www.carvana.com/search/2000226693/2017-nissan-s-sport-utility-4d-?sri=edf6d619-ee8f-4e2d-9468-d4d12d3d25df
",Wagon,5.0,Palatial Ruby,Charcoal,17 Alloy wheels,225-65,Gas,"36 mo. / 36,000 mi.; Expired","60 mo. / 60,000 mi.; 40 mos. 12,300 mi. left",2.5L I4,170 hp / 175 ft-lbs. torque,"Auto, CVT Xtronic",2000226693,JN8AT2MV9HW269687,2017,Nissan Rogue,47461,32,25,17000,Nissan,Rogue,2.5L,I4,170,auto
"https://www.carvana.com/search/2000227077/2016-hyundai-signature-sedan-4d-?sri=edf6d619-ee8f-4e2d-9468-d4d12d3d25df
",Sedan,5.0,Caspian Black,BEIGE,19 Alloy wheels,275-40,Gas,"60 mo. / 60,000 mi.; 18 mos. 19,000 mi. left","60 mo. / 60,000 mi.; 18 mos. 19,000 mi. left",Tau 5.0L V8,429 hp / 376 ft-lbs. torque,"Auto, 8-Spd Shiftronic",2000227077,KMHGH4JH4GU101544,2016,Hyundai Equus,40712,23,15,28500,Hyundai,Equus,Tau,5.0L V8,429,auto
"https://www.carvana.com/search/2000219747/2015-bmw-range-extender-hatchback-4d-?sri=edf6d619-ee8f-4e2d-9468-d4d12d3d25df
",Hatchback,5.0,Capparis White w/ BMW i Frozen Blue Accent,Mega Carum Spice Grey/Carum Spice Grey,19 Alloy wheels,155-70,Gas,"48 mo. / 50,000 mi.; 5 mos. 11,200 mi. left","48 mo. / 50,000 mi.; 5 mos. 11,200 mi. left",Range-Extended Electric,170 hp / 184 ft-lbs. torque,"Automatic, 1-Spd",2000219747,WBY1Z4C58FV500474,2015,BMW i3,38572,107,127,18200,BMW,i3,Range-Extended,Electric,170,auto
"https://www.carvana.com/search/2000226914/2015-hyundai-se-sedan-4d-?sri=edf6d619-ee8f-4e2d-9468-d4d12d3d25df
",Sedan,5.0,Venetian Red,Beige,16 Alloy wheels,205-65,Gas,"60 mo. / 60,000 mi.; 20 mos. 30,600 mi. left","60 mo. / 60,000 mi.; 20 mos. 30,600 mi. left",2.4L I4,185 hp / 178 ft-lbs. torque,"Auto, 6-Spd w/Shiftronic & Drive Mode Select",2000226914,5NPE24AF2FH232038,2015,Hyundai Sonata,29130,37,25,13400,Hyundai,Sonata,2.4L,I4,185,auto
"https://www.carvana.com/search/2000227085/2017-infiniti-3.5-sport-utility-4d-?sri=edf6d619-ee8f-4e2d-9468-d4d12d3d25df
",SUV,7.0,Hagane Blue,Graphite,18 Alloy wheels,235-65,Gas,"48 mo. / 60,000 mi.; 26 mos. 17,300 mi. left","72 mo. / 70,000 mi.; 50 mos. 27,300 mi. left",3.5L V6,295 hp / 270 ft-lbs. torque,"Automatic, CVT w/Manual Mode",2000227085,5N1DL0MM2HC542258,2017,INFINITI QX60,42497,26,19,26200,INFINITI,QX60,3.5L,V6,295,manual
